x(um) y(um) z(um) u_11 u_12 u_13 u_21 u_22 u_23 u_31 u_32 u_33
125 118 114 -0.880195 -0.258871 -0.397804 0.437754 -0.118917 -0.891195 0.183398 -0.958562 0.217989
119 107 114 -0.880194 -0.258043 -0.398337 0.438247 -0.119687 -0.89085 0.182203 -0.958691 0.218435
133 122 114 -0.009604 -0.3373 -0.941334 0.522623 0.800901 -0.292305 0.852526 -0.494763 0.16857
137 115 114 0.993378 -0.01818 0.113458 0.094533 0.690615 -0.717016 -0.06532 0.722994 0.687758
110 104 114 -0.192839 0.889271 -0.414737 -0.626541 -0.436884 -0.645431 -0.755155 0.135387 0.641414
97 132 114 0.009066 0.449401 0.893282 0.292884 0.852947 -0.432084 -0.956108 0.265549 -0.123889
91 101 114 -0.194077 0.888805 -0.415161 -0.625709 -0.438101 -0.645411 -0.755529 0.134511 0.641159
91 95 114 0.337764 -0.469495 -0.815773 0.112989 -0.84022 0.530347 -0.934425 -0.271305 -0.230744
135 129 114 0.482948 0.078815 -0.872094 0.112413 -0.99328 -0.027517 -0.868406 -0.08475 -0.488561
91 88 114 0.320294 -0.938433 -0.129452 0.484436 0.279682 -0.828917 0.814094 0.202785 0.544172
104 127 114 0.82644 0.562675 0.019936 -0.515118 0.769936 -0.376686 -0.227289 0.301032 0.926108
120 136 114 0.34509 -0.084461 -0.934755 0.780941 -0.526615 0.335888 -0.520626 -0.845899 -0.115766
132 122 114 -0.12492 -0.099027 -0.987207 -0.464967 -0.873136 0.146421 -0.876475 0.477313 0.063042
110 136 114 0.344557 -0.084687 -0.93493 0.78157 -0.525825 0.335662 -0.520041 -0.846367 -0.114986
105 99 114 0.415284 -0.194366 -0.888686 0.644333 -0.626761 0.438177 -0.642171 -0.754574 -0.135047
104 115 114 -0.826646 -0.021333 -0.562317 0.513486 0.3802 -0.769271 0.230199 -0.92466 -0.303338
134 119 114 -0.006675 -0.33957 -0.940555 0.521439 0.801396 -0.293028 0.853264 -0.4924 0.171715
133 101 114 0.542988 0.754854 0.367912 -0.827817 0.554741 0.083572 -0.141017 -0.349955 0.926089
136 126 114 -0.009569 -0.33893 -0.940753 0.520717 0.801499 -0.294048 0.853686 -0.492674 0.168821
129 124 114 -0.126047 -0.101256 -0.986842 -0.465696 -0.872313 0.14899 -0.875922 0.478348 0.062797
95 137 114 0.08223 0.987982 0.130909 -0.719633 -0.03201 0.693612 0.689473 -0.151233 0.708345
111 102 114 -0.88043 -0.259554 -0.396831 0.437138 -0.120004 -0.891353 0.183734 -0.958243 0.219115
104 97 114 0.415629 -0.194868 -0.888413 0.643985 -0.626722 0.438747 -0.642294 -0.754481 -0.13499
99 126 114 -0.893987 0.008282 -0.448017 0.430762 0.291268 -0.85417 0.123421 -0.956607 -0.263955
127 119 114 -0.880299 -0.25902 -0.39748 0.437436 -0.118784 -0.89137 0.183667 -0.958537 0.217865
128 127 114 0.099457 -0.125334 -0.987114 0.872757 -0.465484 0.147037 -0.477919 -0.876138 0.063085
123 108 114 -0.88026 -0.258039 -0.398195 0.438226 -0.120332 -0.890774 0.181939 -0.958611 0.219003
100 133 114 0.894797 0.446364 -0.010139 -0.429845 0.855107 -0.289882 -0.120722 0.263744 0.957003
111 94 114 0.414911 -0.193817 -0.88898 0.645188 -0.626245 0.43766 -0.641562 -0.755138 -0.134787
119 123 114 -0.127031 -0.098926 -0.986952 -0.466802 -0.871977 0.147478 -0.875197 0.479441 0.06459
88 135 114 0.081835 0.988241 0.129159 -0.719053 -0.031194 0.694253 0.690125 -0.149688 0.708043
89 98 114 0.22081 -0.322626 -0.920411 0.975057 0.05107 0.21602 -0.022695 -0.945144 0.325851
89 107 114 -0.322669 -0.227312 -0.918812 0.044959 -0.973319 0.225008 -0.945445 0.031291 0.324276
129 106 114 -0.880228 -0.257297 -0.398744 0.438624 -0.120402 -0.890569 0.181134 -0.958801 0.218838
96 134 114 0.8932 0.449535 -0.010604 -0.432909 0.853303 -0.290643 -0.121611 0.26419 0.956767
102 102 114 -0.194213 0.888645 -0.415439 -0.626069 -0.438323 -0.64491 -0.755195 0.134844 0.641483
122 103 114 -0.397749 0.880454 0.258062 -0.891046 -0.437737 0.120105 0.218713 -0.182173 0.958632
95 93 114 -0.193978 0.889036 -0.414712 -0.626553 -0.437563 -0.644958 -0.754854 0.134731 0.641906
107 102 114 -0.193888 0.888836 -0.415184 -0.62645 -0.437869 -0.64485 -0.754962 0.135063 0.64171
104 114 114 -0.826393 -0.020833 -0.562707 0.51382 0.380935 -0.768682 0.230363 -0.924372 -0.3041
111 137 114 0.345021 -0.084565 -0.93477 0.781174 -0.526242 0.335931 -0.520328 -0.84612 -0.115506
133 105 114 0.653291 0.694637 0.30116 -0.723943 0.68957 -0.020159 -0.221666 -0.204863 0.953353
135 102 114 0.763114 -0.475874 0.437298 -0.513769 -0.036137 0.85716 -0.392092 -0.878764 -0.272067
97 103 114 -0.194405 0.888738 -0.415154 -0.626261 -0.438198 -0.644809 -0.754986 0.13464 0.64177
126 117 114 -0.880129 -0.25908 -0.397812 0.437811 -0.118919 -0.891167 0.183575 -0.958506 0.21809
131 116 114 -0.881213 -0.257354 -0.396536 0.436191 -0.119268 -0.891917 0.182249 -0.958923 0.217349
100 112 114 -0.827258 -0.021372 -0.561413 0.512207 0.381892 -0.769282 0.23084 -0.923965 -0.304979
108 131 114 0.986149 0.130859 -0.101937 -0.151823 0.464446 -0.872489 -0.066829 0.87588 0.477876
137 135 114 -0.871754 0.482986 0.082313 -0.028662 0.11746 -0.992661 -0.489109 -0.867716 -0.088552
138 101 114 0.764517 -0.469755 0.441417 -0.515333 -0.034026 0.856315 -0.387251 -0.882133 -0.268087
106 89 114 0.415415 -0.194864 -0.888513 0.644137 -0.626671 0.4386 -0.642284 -0.754521 -0.134808
100 130 114 -0.893538 0.009105 -0.448897 0.43158 0.293142 -0.85311 0.123819 -0.95603 -0.265865
120 96 114 -0.367754 0.541501 -0.755999 -0.081215 -0.828566 -0.553968 -0.926372 -0.142326 0.348683
120 99 114 -0.880226 -0.258292 -0.398107 0.438336 -0.121075 -0.890618 0.18184 -0.95845 0.219791
99 111 114 -0.82696 -0.021829 -0.561835 0.512435 0.381992 -0.76908 0.231406 -0.923912 -0.304712
92 126 114 0.008189 0.449024 0.893483 0.291171 0.853724 -0.431711 -0.956636 0.263691 -0.12375
109 114 114 -0.826894 -0.020614 -0.561979 0.513266 0.3807 -0.76917 0.229797 -0.924471 -0.304221
132 101 114 0.542758 0.754995 0.367958 -0.828033 0.554368 0.083909 -0.140637 -0.35023 0.926045
119 127 114 -0.126596 -0.098327 -0.987069 -0.466808 -0.872097 0.146739 -0.875255 0.479347 0.064503
88 131 114 0.625442 -0.771552 -0.116315 0.760374 0.636132 -0.13106 0.175103 -0.00647 0.984525
104 92 114 -0.194356 0.889218 -0.41415 -0.626754 -0.43735 -0.644905 -0.754589 0.134227 0.642321
104 100 114 -0.194416 0.888859 -0.414887 -0.626758 -0.437924 -0.644514 -0.754571 0.134729 0.642239
94 126 114 0.008357 0.449 0.893493 0.291849 0.853525 -0.431644 -0.956429 0.264372 -0.123906
124 130 114 -0.126743 -0.098855 -0.986997 -0.465977 -0.872463 0.147221 -0.875673 0.478575 0.064513
92 104 114 -0.194076 0.888704 -0.415376 -0.625911 -0.438221 -0.645134 -0.755361 0.134785 0.641299
138 128 114 0.901621 0.176196 -0.395018 -0.431479 0.430217 -0.792931 0.030231 0.885359 0.463917
95 88 114 0.939428 0.12664 0.318494 -0.275194 0.832618 0.48064 -0.204314 -0.539175 0.817034
107 110 114 -0.826874 -0.021478 -0.56198 0.51284 0.381338 -0.769134 0.230822 -0.924188 -0.304308
97 99 114 -0.194355 0.888704 -0.415246 -0.626365 -0.438217 -0.644697 -0.754913 0.134795 0.641823
125 93 114 -0.368286 0.542095 -0.755313 -0.082263 -0.828232 -0.554316 -0.926067 -0.142011 0.349618
125 96 114 0.540952 0.755927 0.368706 -0.829196 0.552702 0.083404 -0.140736 -0.350849 0.925795
129 119 114 -0.88128 -0.257145 -0.396523 0.435911 -0.118116 -0.892206 0.182595 -0.959124 0.216177
99 133 114 0.00948 0.449926 0.893015 0.292836 0.852649 -0.432695 -0.956122 0.265613 -0.123671
125 121 114 -0.126388 -0.100113 -0.986916 -0.466116 -0.872228 0.148171 -0.87565 0.478744 0.063572
120 95 114 0.539889 0.756695 0.368693 -0.829974 0.551537 0.083379 -0.140258 -0.351017 0.925802
134 94 114 0.762488 -0.476395 0.437794 -0.514305 -0.035722 0.856856 -0.39258 -0.878506 -0.272243
130 130 114 -0.123999 -0.099443 -0.987287 -0.464658 -0.873317 0.146322 -0.876766 0.476894 0.062083
88 127 114 0.626345 0.114764 -0.771054 0.759858 0.131058 0.636746 0.174121 -0.984706 -0.00511
98 90 114 -0.194164 0.889077 -0.41454 -0.626914 -0.437488 -0.644657 -0.754507 0.134708 0.642319
133 108 114 0.652981 0.695082 0.300824 -0.724173 0.689295 -0.020833 -0.221833 -0.204255 0.953449
114 122 114 -0.127497 -0.099327 -0.98685 -0.466254 -0.87218 0.148019 -0.875421 0.478991 0.064889
89 119 114 0.919605 -0.321345 0.225986 -0.222995 0.046617 0.973704 -0.323427 -0.945813 -0.028786
96 95 114 -0.19407 0.88896 -0.414832 -0.62643 -0.437729 -0.644965 -0.754933 0.134692 0.641821
134 110 114 0.654177 0.693813 0.301152 -0.722926 0.690609 -0.020723 -0.222347 -0.204159 0.953348
120 121 114 -0.126839 -0.098902 -0.986979 -0.467049 -0.871859 0.147382 -0.875093 0.479661 0.064392
126 108 114 -0.880182 -0.258216 -0.398254 0.438304 -0.120214 -0.890751 0.182131 -0.958578 0.218987
116 127 114 -0.12712 -0.098218 -0.987013 -0.46672 -0.872118 0.146891 -0.875225 0.479331 0.065022
101 108 114 -0.193661 0.889004 -0.414933 -0.626198 -0.437589 -0.645282 -0.75523 0.134864 0.641437
110 109 114 -0.879998 -0.25917 -0.398037 0.437888 -0.118013 -0.89125 0.184012 -0.958596 0.217337
90 95 114 0.468898 0.337667 -0.816159 0.840402 0.113761 0.529892 0.271773 -0.934367 -0.230425
134 134 114 -0.872531 0.481668 0.081776 -0.027534 0.118643 -0.992554 -0.487785 -0.868286 -0.090252
92 138 114 0.081251 0.988318 0.128937 -0.718454 -0.031588 0.694857 0.690817 -0.149093 0.707491
126 138 114 0.345788 -0.082294 -0.934687 0.78078 -0.52725 0.335264 -0.5204 -0.845724 -0.118065
128 136 114 0.416583 0.815714 0.401336 -0.621251 0.577742 -0.529395 -0.663713 -0.028802 0.747433
97 116 114 -0.826856 -0.021357 -0.562006 0.512851 0.381549 -0.769023 0.230856 -0.924107 -0.304536
122 134 114 -0.126789 -0.098941 -0.986982 -0.465349 -0.872788 0.147275 -0.876001 0.477964 0.064619
137 92 114 0.753163 -0.491108 0.437678 -0.518418 -0.033517 0.854458 -0.404962 -0.870469 -0.279833
117 98 114 -0.880146 -0.258256 -0.398306 0.438492 -0.120878 -0.890569 0.18185 -0.958484 0.219633
97 119 114 -0.826218 -0.020955 -0.562958 0.513874 0.381503 -0.768363 0.230867 -0.924136 -0.304438
129 125 114 0.100237 -0.125908 -0.986961 0.872244 -0.466128 0.148048 -0.478698 -0.875711 0.063093
111 132 114 0.986476 0.129008 -0.101113 -0.150175 0.464102 -0.872958 -0.065693 0.876335 0.4772
114 113 114 -0.399284 0.879518 0.258883 -0.890169 -0.439495 0.120184 0.219482 -0.182462 0.958402
112 95 114 0.415024 -0.19389 -0.88891 0.64476 -0.62665 0.437717 -0.641916 -0.754786 -0.135059
102 88 114 -0.194841 0.88919 -0.41398 -0.626922 -0.437498 -0.644643 -0.754325 0.133931 0.642693
98 94 114 -0.194443 0.888868 -0.414856 -0.626497 -0.437964 -0.64474 -0.754781 0.134539 0.642031
138 92 114 -0.49805 0.435308 0.749948 -0.035408 0.853918 -0.519191 -0.866459 -0.285119 -0.409875
138 123 114 -0.011346 -0.338444 -0.940897 0.521308 0.800996 -0.294386 0.853323 -0.493825 0.167326
106 94 114 -0.194983 0.888882 -0.414574 -0.626709 -0.438053 -0.644473 -0.754465 0.134155 0.642481
95 121 114 0.008611 0.451306 0.892327 0.291567 0.852451 -0.433947 -0.956514 0.263914 -0.124245
122 114 114 -0.88024 -0.258755 -0.397779 0.437938 -0.120168 -0.890936 0.182734 -0.958439 0.219094
119 117 114 -0.399188 0.879524 0.259007 -0.89022 -0.439414 0.12011 0.219452 -0.182626 0.958378
137 111 114 0.730085 -0.678941 -0.077461 0.165206 0.065357 0.984087 -0.663095 -0.731278 0.159879
94 123 114 0.008083 0.450182 0.892901 0.291365 0.853124 -0.432762 -0.956578 0.263659 -0.124269
89 109 114 -0.91981 -0.3217 -0.22463 0.221141 0.047857 -0.974065 0.324111 -0.945632 0.027118
124 95 114 0.541029 0.755767 0.368922 -0.829141 0.552758 0.083574 -0.140762 -0.351106 0.925694
108 110 114 -0.827028 -0.021216 -0.561764 0.512593 0.381847 -0.769045 0.230822 -0.923984 -0.30493
101 122 114 -0.021851 0.826318 -0.562778 0.3817 -0.513375 -0.768595 -0.924036 -0.231607 -0.304188
111 105 114 -0.879818 -0.259008 -0.398539 0.438364 -0.118041 -0.891011 0.183737 -0.958637 0.217395
136 119 114 -0.016276 -0.99345 0.113136 0.69061 -0.092986 -0.717223 0.72305 0.066461 0.687588
134 91 114 -0.749659 -0.495903 -0.438294 0.520496 -0.03269 -0.85323 0.408792 -0.867766 0.282619
92 94 114 -0.194728 0.889007 -0.414424 -0.625427 -0.438015 -0.645741 -0.755598 0.133438 0.641302
118 114 114 -0.399481 0.879375 0.259064 -0.889994 -0.439783 0.120429 0.219835 -0.182455 0.958323
137 90 114 0.752822 -0.492296 0.436932 -0.518065 -0.033642 0.854671 -0.406051 -0.869786 -0.280364
91 109 114 -0.321623 -0.226745 -0.919317 0.045753 -0.973493 0.224099 -0.945762 0.030015 0.323471
90 138 114 0.081404 0.98833 0.128755 -0.718334 -0.031374 0.694991 0.690923 -0.149065 0.707393
133 118 114 -0.880117 -0.257288 -0.398996 0.438812 -0.120061 -0.890522 0.181216 -0.958847 0.21857
130 131 114 -0.123103 -0.098943 -0.987448 -0.463878 -0.873888 0.145386 -0.877305 0.475954 0.061681
118 92 114 -0.369492 0.541942 -0.754833 -0.081784 -0.828133 -0.554535 -0.925628 -0.143163 0.35031
88 122 114 -0.469993 -0.758001 -0.452254 -0.038641 -0.494247 0.868462 -0.881829 0.425652 0.202988
94 130 114 0.008218 0.449577 0.893203 0.292112 0.85319 -0.432126 -0.956355 0.264459 -0.12431
126 111 114 -0.879984 -0.258387 -0.398579 0.438615 -0.119911 -0.890638 0.182336 -0.958571 0.218853
109 98 114 -0.193945 0.889021 -0.414764 -0.626881 -0.43752 -0.644668 -0.75459 0.134975 0.642164
107 111 114 -0.826875 -0.021303 -0.561987 0.512954 0.381125 -0.769164 0.23057 -0.924279 -0.304219
136 112 114 0.699387 0.604625 -0.381187 -0.598286 0.203385 -0.775057 -0.391103 0.770088 0.503944
101 136 114 0.549459 0.297723 -0.780674 0.828478 -0.073075 0.555236 0.10826 -0.951852 -0.286804
117 95 114 -0.369065 0.541737 -0.755187 -0.08403 -0.828681 -0.553384 -0.925597 -0.140775 0.351356
126 106 114 -0.88056 -0.258081 -0.397505 0.437624 -0.120791 -0.891007 0.181939 -0.958541 0.219305
128 115 114 -0.879937 -0.258016 -0.398924 0.438798 -0.11948 -0.890607 0.182127 -0.958724 0.218353
113 136 114 0.344578 -0.08457 -0.934934 0.78124 -0.526388 0.335547 -0.520516 -0.84603 -0.115312
91 132 114 0.627583 -0.769902 -0.115702 0.759116 0.638122 -0.128664 0.172882 -0.007081 0.984913
109 130 114 0.98637 0.130066 -0.100813 -0.150443 0.464415 -0.872744 -0.066697 0.876012 0.477654
109 109 114 -0.398034 0.879971 0.259273 -0.890989 -0.438117 0.119129 0.218421 -0.18359 0.958428
96 115 114 -0.82656 -0.022248 -0.562407 0.513078 0.381038 -0.769128 0.231409 -0.924296 -0.303533
122 93 114 -0.368234 0.543069 -0.754639 -0.083394 -0.827694 -0.554949 -0.925986 -0.141417 0.350073
134 112 114 -0.880095 -0.256442 -0.399585 0.438845 -0.118096 -0.890763 0.181239 -0.959324 0.216474
88 116 114 0.919371 -0.321108 0.227268 -0.22414 0.047209 0.973413 -0.323301 -0.945862 -0.028571
128 117 114 -0.880172 -0.258868 -0.397854 0.437916 -0.1195 -0.891037 0.183118 -0.958491 0.21854
111 135 114 0.344499 -0.085112 -0.934915 0.781547 -0.525737 0.335847 -0.520108 -0.846379 -0.114599
93 112 114 0.919426 -0.322407 0.225192 -0.222009 0.047127 0.973901 -0.32461 -0.945429 -0.028244
91 98 114 -0.193811 0.888749 -0.415406 -0.625541 -0.438145 -0.645542 -0.755737 0.13474 0.640868
96 124 114 0.008709 0.449355 0.893311 0.291057 0.853525 -0.432179 -0.956667 0.263769 -0.123353
113 88 114 0.381391 0.920079 0.089423 -0.10672 0.139912 -0.984392 -0.918235 0.3659 0.151554
138 117 114 0.993529 -0.018905 0.112002 0.093985 0.690524 -0.717178 -0.063781 0.723063 0.687829
88 119 114 0.919757 -0.321086 0.225735 -0.222671 0.04676 0.97377 -0.323218 -0.945894 -0.028486
92 92 114 0.469711 0.337604 -0.815721 0.840206 0.112661 0.530431 0.270975 -0.934523 -0.230735
119 111 114 -0.880156 -0.258166 -0.398342 0.438308 -0.119833 -0.8908 0.18224 -0.95864 0.218629
126 132 114 -0.125099 -0.098748 -0.987218 -0.465657 -0.872787 0.146307 -0.876079 0.478006 0.063202
114 111 114 -0.39866 0.879745 0.259076 -0.890486 -0.438884 0.120064 0.21933 -0.182837 0.958365
102 138 114 0.344422 -0.083678 -0.935074 0.782636 -0.524524 0.335207 -0.518516 -0.847275 -0.115171
124 106 114 -0.880274 -0.258107 -0.398119 0.438208 -0.120565 -0.890751 0.18191 -0.958564 0.219234
103 89 114 -0.194533 0.889137 -0.414238 -0.626854 -0.437507 -0.644703 -0.754461 0.13425 0.642467
102 109 114 -0.193046 0.888942 -0.41535 -0.62625 -0.437504 -0.64529 -0.755345 0.135542 0.641159
92 111 114 0.919431 -0.321516 0.226441 -0.223173 0.047522 0.973618 -0.323798 -0.945711 -0.028058
115 88 114 0.38121 0.920242 0.088506 -0.107598 0.139248 -0.984389 -0.91821 0.365739 0.152101
115 112 114 -0.39929 0.879512 0.25889 -0.890098 -0.439558 0.120475 0.219758 -0.182333 0.958364
91 138 114 0.081072 0.988294 0.129235 -0.718279 -0.031963 0.69502 0.69102 -0.149174 0.707276
127 134 114 0.416616 0.400383 -0.816167 -0.62035 -0.531065 -0.577172 -0.66453 0.746771 0.02712
94 95 114 -0.194259 0.888978 -0.414707 -0.626262 -0.437784 -0.64509 -0.755024 0.134398 0.641776
102 115 114 -0.826832 -0.021217 -0.562047 0.513259 0.380242 -0.769402 0.230035 -0.924646 -0.303509
117 93 114 -0.370601 0.542841 -0.753641 -0.084321 -0.827736 -0.554742 -0.924963 -0.142043 0.352528
105 130 114 -0.894758 0.011454 -0.446403 0.430096 0.290975 -0.854604 0.120105 -0.956663 -0.265283
108 93 114 0.415565 -0.194734 -0.888472 0.644351 -0.626395 0.438677 -0.641973 -0.754783 -0.13483
126 107 114 -0.88021 -0.257954 -0.398362 0.438344 -0.120166 -0.890739 0.181902 -0.958654 0.218844
94 103 114 -0.194278 0.888677 -0.415339 -0.626238 -0.438261 -0.644791 -0.755038 0.134833 0.641668
105 105 114 -0.19317 0.889072 -0.415013 -0.626327 -0.437324 -0.645338 -0.755249 0.135273 0.641329
100 118 114 -0.021608 0.826724 -0.562191 0.380893 -0.513109 -0.769178 -0.92437 -0.230754 -0.303807
101 126 114 0.825413 0.564133 0.021261 -0.515882 0.769055 -0.377417 -0.229264 0.300548 0.925787
133 117 114 -0.880868 -0.256729 -0.3977 0.437148 -0.118874 -0.8915 0.181598 -0.959143 0.21694
108 123 114 -0.02204 0.826098 -0.563093 0.381395 -0.513692 -0.768539 -0.924155 -0.231698 -0.303748
127 102 114 -0.366065 0.54271 -0.755951 -0.082318 -0.828037 -0.554597 -0.926945 -0.140784 0.347781
101 115 114 -0.826625 -0.02103 -0.562358 0.513489 0.380714 -0.769013 0.230265 -0.924458 -0.303912
112 91 114 0.414516 -0.193785 -0.88917 0.645277 -0.62639 0.43733 -0.641733 -0.755022 -0.134601
121 106 114 -0.880159 -0.258095 -0.398382 0.438369 -0.120023 -0.890745 0.182082 -0.958635 0.218781
119 131 114 -0.125965 -0.098272 -0.987155 -0.465565 -0.872838 0.146296 -0.876005 0.478012 0.064193
127 95 114 0.541841 0.754922 0.369458 -0.828525 0.553645 0.083817 -0.141274 -0.351523 0.925458
138 98 114 0.763298 -0.474697 0.438223 -0.514078 -0.035454 0.857005 -0.391287 -0.879441 -0.271082
93 106 114 -0.194663 0.888783 -0.414934 -0.625679 -0.438303 -0.645303 -0.755402 0.133996 0.641415
101 95 114 -0.194689 0.888922 -0.414626 -0.62662 -0.437926 -0.644646 -0.754615 0.134306 0.642274
88 113 114 0.919412 0.227002 0.321174 -0.223767 0.973485 -0.047481 -0.323436 -0.028214 0.945829
104 98 114 0.415356 -0.194561 -0.88861 0.644373 -0.626575 0.438383 -0.642084 -0.754679 -0.134881
124 105 114 -0.880274 -0.257948 -0.398223 0.438217 -0.120248 -0.89079 0.181892 -0.958646 0.218888
102 135 114 0.548875 0.296808 -0.781436 0.828914 -0.072611 0.554643 0.107881 -0.952172 -0.285883
108 137 114 0.344671 -0.084453 -0.93491 0.78153 -0.525908 0.335624 -0.520026 -0.846338 -0.115262
131 97 114 -0.367829 0.543141 -0.754781 -0.083329 -0.82768 -0.554985 -0.926153 -0.141238 0.3497
112 93 114 0.415125 -0.193752 -0.888893 0.644724 -0.626701 0.437697 -0.641885 -0.75478 -0.13524
131 137 114 0.415743 0.81619 0.401235 -0.622291 0.577021 -0.528964 -0.66326 -0.029783 0.747796
103 111 114 -0.826753 -0.021204 -0.562164 0.512965 0.381868 -0.768786 0.23097 -0.92398 -0.30484
123 89 114 -0.368135 0.542701 -0.754951 -0.082104 -0.827778 -0.555016 -0.926141 -0.142335 0.349291
118 100 114 -0.880256 -0.258137 -0.398141 0.438307 -0.120934 -0.890652 0.181762 -0.958509 0.219595
129 111 114 -0.879959 -0.257523 -0.399192 0.439033 -0.119895 -0.890435 0.181448 -0.958805 0.218564
89 138 114 0.081676 0.988336 0.128534 -0.718592 -0.030968 0.694743 0.690622 -0.149109 0.707678
116 113 114 -0.399294 0.87951 0.258891 -0.890094 -0.439564 0.120485 0.219768 -0.182328 0.958362
138 121 114 0.993754 -0.018705 0.110028 0.09262 0.688276 -0.719511 -0.062273 0.725208 0.685707
131 105 114 0.653383 0.694649 0.300932 -0.723827 0.689683 -0.020485 -0.221772 -0.204446 0.953418
135 119 114 -0.006916 -0.339708 -0.9405 0.520599 0.801794 -0.29343 0.853779 -0.491657 0.171309
121 124 114 -0.127024 -0.099093 -0.986937 -0.46652 -0.872107 0.147604 -0.875346 0.479171 0.064549
138 120 114 0.993694 -0.018734 0.110568 0.093008 0.688558 -0.719191 -0.062661 0.724938 0.685955
92 110 114 0.91962 -0.321341 0.225921 -0.222708 0.047257 0.973737 -0.323582 -0.945784 -0.028103
95 115 114 -0.82641 -0.02207 -0.562635 0.513336 0.381074 -0.768937 0.231376 -0.924284 -0.303593
122 115 114 -0.880214 -0.258716 -0.397861 0.438003 -0.120115 -0.890912 0.182704 -0.958456 0.219044
130 110 114 -0.880136 -0.257521 -0.398803 0.43868 -0.120113 -0.89058 0.181443 -0.958778 0.218685
103 114 114 -0.826687 -0.021138 -0.562263 0.513534 0.380044 -0.769316 0.229943 -0.924729 -0.303325
104 136 114 0.343538 -0.085685 -0.935217 0.781772 -0.525727 0.335341 -0.520404 -0.846326 -0.113627
117 91 114 -0.369376 0.54208 -0.754789 -0.08248 -0.828153 -0.554404 -0.925613 -0.142526 0.350609
